ID,neighbourhood,date,buildingType,Tenure,Size,pricePsf,Price,Floors,state,area,latitude,longitude
5598,TAMAN SRI SEGAMBUT,4/4/2022,TERRACE HOUSE - INTERMEDIATE,LEASEHOLD,1475,271,400000,1,kuala-lumpur,segambut,3.1864418,101.6641964
5599,BUKIT INDAH,10/5/2023,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1765,470,830000,2,kuala-lumpur,old-klang-road,3.0814781,101.6516039
5600,BUKIT INDAH,6/4/2023,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1604,508,815000,2,kuala-lumpur,old-klang-road,3.0814781,101.6516039
5601,BUKIT INDAH,29/3/2023,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1604,530,850000,2,kuala-lumpur,old-klang-road,3.0814781,101.6516039
5602,BUKIT INDAH,28/2/2023,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1765,565,998000,2,kuala-lumpur,old-klang-road,3.0814781,101.6516039
5603,BUKIT INDAH,24/2/2023,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1765,470,830000,2,kuala-lumpur,old-klang-road,3.0814781,101.6516039
5604,BUKIT INDAH,21/2/2023,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1593,502,800000,2,kuala-lumpur,old-klang-road,3.0814781,101.6516039
5605,BUKIT INDAH,19/10/2022,SEMI-D,FREEHOLD,4553,351,1600000,2,kuala-lumpur,old-klang-road,3.0814781,101.6516039
5606,BUKIT INDAH,10/8/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1539,520,800000,2,kuala-lumpur,old-klang-road,3.0814781,101.6516039
5607,BUKIT INDAH,3/6/2022,SEMI-D,FREEHOLD,5414,351,1900000,2,kuala-lumpur,old-klang-road,3.0814781,101.6516039
5608,TAMAN BUKIT MANDA'RINA,21/11/2022,SEMI-D,LEASEHOLD,3068,574,1760000,3,kuala-lumpur,cheras,3.0991919,101.7374229
5609,TAMAN BUKIT MANDA'RINA,13/9/2022,TERRACE HOUSE - CORNER LOT,LEASEHOLD,1851,432,800000,2,kuala-lumpur,cheras,3.0991919,101.7374229
5610,TAMAN BUKIT MANDA'RINA,6/9/2022,SEMI-D,LEASEHOLD,3089,599,1850000,2.5,kuala-lumpur,cheras,3.0991919,101.7374229
5611,TAMAN BUKIT MANDA'RINA,20/7/2022,BUNGALOW,LEASEHOLD,6641,527,3500000,3,kuala-lumpur,cheras,3.0991919,101.7374229
5612,TAMAN BUKIT MANDA'RINA,20/7/2022,TERRACE HOUSE - INTERMEDIATE,LEASEHOLD,1647,577,950000,2.5,kuala-lumpur,cheras,3.0991919,101.7374229
5613,TAMAN BUKIT MANDA'RINA,20/7/2022,SEMI-D,LEASEHOLD,3078,617,1900000,2.5,kuala-lumpur,cheras,3.0991919,101.7374229
5614,TAMAN BUKIT MANDA'RINA,7/7/2022,SEMI-D,LEASEHOLD,3046,607,1850000,2.5,kuala-lumpur,cheras,3.0991919,101.7374229
5615,TAMAN BUKIT MANDA'RINA,5/7/2022,TERRACE HOUSE - CORNER LOT,LEASEHOLD,3724,273,1017000,2,kuala-lumpur,cheras,3.0991919,101.7374229
5616,MUTIARA BUKIT JALIL,16/11/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1399,679,950000,3,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
5617,MUTIARA BUKIT JALIL,10/11/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1647,820,1350000,3,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
5618,MUTIARA BUKIT JALIL,22/9/2022,TERRACE HOUSE - END LOT,FREEHOLD,2400,708,1700000,3,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
5619,MUTIARA BUKIT JALIL,15/9/2022,TERRACE HOUSE - CORNER LOT,FREEHOLD,3498,460,1610000,3,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
5620,MUTIARA BUKIT JALIL,22/8/2022,TERRACE HOUSE - CORNER LOT,FREEHOLD,2260,664,1500000,3,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
5621,MUTIARA BUKIT JALIL,5/8/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1647,850,1400000,3,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
5622,MUTIARA BUKIT JALIL,2/8/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1647,808,1330000,3,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
5623,MUTIARA BUKIT JALIL,1/8/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1539,760,1170000,3,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
5624,MUTIARA BUKIT JALIL,6/1/2022,TERRACE HOUSE - CORNER LOT,FREEHOLD,3369,519,1750000,3,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
5625,THE MANSIONS,14/3/2023,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,3003,2091,6280000,3.5,kuala-lumpur,desa-parkcity,3.1863832,101.6318156
5626,THE MANSIONS,23/12/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,3046,1773,5400000,2.5,kuala-lumpur,desa-parkcity,3.1863832,101.6318156
5627,THE MANSIONS,12/10/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,2788,2224,6200000,3,kuala-lumpur,desa-parkcity,3.1863832,101.6318156
5628,THE MANSIONS,12/9/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,2788,2313,6450000,3.5,kuala-lumpur,desa-parkcity,3.1863832,101.6318156
5629,THE MANSIONS,26/7/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,2788,1722,4800000,2.5,kuala-lumpur,desa-parkcity,3.1863832,101.6318156
5630,THE MANSIONS,8/7/2022,TERRACE HOUSE - END LOT,FREEHOLD,2411,2260,5450000,2.5,kuala-lumpur,desa-parkcity,3.1863832,101.6318156
5631,THE MANSIONS,25/5/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,3122,1874,5850000,3.5,kuala-lumpur,desa-parkcity,3.1863832,101.6318156
5632,THE MANSIONS,24/5/2022,TERRACE HOUSE - CORNER LOT,FREEHOLD,4144,1520,6300000,3,kuala-lumpur,desa-parkcity,3.1863832,101.6318156
5633,BAYU SEGAR,19/1/2023,BUNGALOW,FREEHOLD,8213,463,3800000,3,kuala-lumpur,cheras,3.0991919,101.7374229
5634,BAYU SEGAR,5/12/2022,SEMI-D,FREEHOLD,3595,890,3200000,3,kuala-lumpur,cheras,3.0991919,101.7374229
5635,BAYU SEGAR,15/11/2022,SEMI-D,FREEHOLD,3595,918,3300000,3,kuala-lumpur,cheras,3.0991919,101.7374229
5636,BAYU SEGAR,5/9/2022,SEMI-D,FREEHOLD,4155,770,3200000,3,kuala-lumpur,cheras,3.0991919,101.7374229
5637,BAYU SEGAR,22/8/2022,SEMI-D,FREEHOLD,3886,695,2700000,3,kuala-lumpur,cheras,3.0991919,101.7374229
5638,BAYU SEGAR,4/8/2022,SEMI-D,FREEHOLD,4047,717,2900000,3,kuala-lumpur,cheras,3.0991919,101.7374229
5639,BUKIT JALIL,13/4/2023,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1841,1043,1920000,2.5,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
5640,BUKIT JALIL,2/11/2022,SEMI-D,FREEHOLD,4080,674,2750000,2.5,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
5641,BUKIT JALIL,4/10/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,2659,658,1750000,3,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
5642,BUKIT JALIL,30/9/2022,TERRACE HOUSE - END LOT,FREEHOLD,2885,711,2050000,2.5,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
5643,BUKIT JALIL,2/9/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,2034,954,1940000,2.5,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
5644,BUKIT JALIL,22/7/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,2034,902,1835000,2.5,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
5645,BUKIT JALIL,28/6/2022,TERRACE HOUSE - END LOT,FREEHOLD,2885,808,2330000,2.5,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
5646,BUKIT JALIL,20/5/2022,SEMI-D,FREEHOLD,4295,698,3000000,2.5,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
5647,BUKIT JALIL,5/5/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,2034,851,1730000,2.5,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
5648,TAMAN MELEWAR,6/4/2023,TERRACE HOUSE - INTERMEDIATE,LEASEHOLD,1500,373,560000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
5649,TAMAN MELEWAR,14/11/2022,TERRACE HOUSE - INTERMEDIATE,LEASEHOLD,1499,434,650000,2,kuala-lumpur,batu-caves,3.2377898,101.6813599
5650,TAMAN MELEWAR,7/10/2022,TERRACE HOUSE - INTERMEDIATE,LEASEHOLD,1499,280,420000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
5651,TAMAN MELEWAR,19/8/2022,SEMI-D,LEASEHOLD,5134,273,1400000,2,kuala-lumpur,batu-caves,3.2377898,101.6813599
5652,TAMAN MELEWAR,8/8/2022,TERRACE HOUSE - CORNER LOT,LEASEHOLD,2948,254,750000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
5653,TAMAN MELEWAR,26/7/2022,TERRACE HOUSE - INTERMEDIATE,LEASEHOLD,1500,313,470000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
5654,TAMAN KOPERASI POLIS FASA 1,6/2/2023,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,883,487,430000,2,kuala-lumpur,batu-caves,3.2377898,101.6813599
5655,TAMAN KOPERASI POLIS FASA 1,18/1/2023,TERRACE HOUSE - CORNER LOT,FREEHOLD,2045,245,500000,2,kuala-lumpur,batu-caves,3.2377898,101.6813599
5656,TAMAN KOPERASI POLIS FASA 1,3/10/2022,TERRACE HOUSE - CORNER LOT,FREEHOLD,3057,327,1000000,2,kuala-lumpur,batu-caves,3.2377898,101.6813599
5657,TAMAN KOPERASI POLIS FASA 1,24/8/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,883,147,130000,2,kuala-lumpur,batu-caves,3.2377898,101.6813599
5658,TAMAN KOPERASI POLIS FASA 1,9/8/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,883,374,330000,2,kuala-lumpur,batu-caves,3.2377898,101.6813599
5659,TAMAN KOPERASI POLIS FASA 1,14/7/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,883,442,390000,2,kuala-lumpur,batu-caves,3.2377898,101.6813599
5660,TAMAN KOPERASI POLIS FASA 1,31/5/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,883,510,450000,2,kuala-lumpur,batu-caves,3.2377898,101.6813599
5661,TAMAN KOPERASI POLIS FASA 1,11/4/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,883,453,400000,2,kuala-lumpur,batu-caves,3.2377898,101.6813599
5662,SUNWAY SPK 3 HARMONI,10/4/2023,TOWN HOUSE,FREEHOLD,2336,573,1338888,3,kuala-lumpur,sunway-spk,3.1860817,101.6212777
5663,SUNWAY SPK 3 HARMONI,3/2/2023,TOWN HOUSE,FREEHOLD,2336,590,1378000,3,kuala-lumpur,sunway-spk,3.1860817,101.6212777
5664,SUNWAY SPK 3 HARMONI,16/1/2023,TOWN HOUSE,FREEHOLD,2336,591,1380000,3,kuala-lumpur,sunway-spk,3.1860817,101.6212777
5665,SUNWAY SPK 3 HARMONI,3/10/2022,TOWN HOUSE,FREEHOLD,2605,530,1380000,3,kuala-lumpur,sunway-spk,3.1860817,101.6212777
5666,SUNWAY SPK 3 HARMONI,10/8/2022,TOWN HOUSE,FREEHOLD,2605,537,1400000,3,kuala-lumpur,sunway-spk,3.1860817,101.6212777
5667,SUNWAY SPK 3 HARMONI,12/7/2022,TOWN HOUSE,FREEHOLD,2336,591,1380000,3,kuala-lumpur,sunway-spk,3.1860817,101.6212777
5668,SUNWAY SPK 3 HARMONI,4/7/2022,TOWN HOUSE,FREEHOLD,2336,544,1270000,3,kuala-lumpur,sunway-spk,3.1860817,101.6212777
5669,SUNWAY SPK 3 HARMONI,21/6/2022,TOWN HOUSE,FREEHOLD,2605,488,1270000,3,kuala-lumpur,sunway-spk,3.1860817,101.6212777
5670,SUNWAY SPK 3 HARMONI,1/6/2022,TOWN HOUSE,FREEHOLD,2605,480,1250000,3,kuala-lumpur,sunway-spk,3.1860817,101.6212777
5671,TAMAN RAINBOW,31/5/2023,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,2034,383,780000,1,kuala-lumpur,sentul,3.1785862,101.6955056
5672,TAMAN RAINBOW,7/3/2023,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,2034,320,650000,1,kuala-lumpur,sentul,3.1785862,101.6955056
5673,TAMAN RAINBOW,21/9/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1651,666,1100000,2,kuala-lumpur,sentul,3.1785862,101.6955056
5674,TAMAN RAINBOW,22/8/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1440,208,300000,2,kuala-lumpur,sentul,3.1785862,101.6955056
5675,TAMAN RAINBOW,18/8/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1648,607,1000000,2,kuala-lumpur,sentul,3.1785862,101.6955056
5676,TAMAN RAINBOW,12/8/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,2034,364,740000,1,kuala-lumpur,sentul,3.1785862,101.6955056
5677,TAMAN RAINBOW,8/8/2022,BUNGALOW,FREEHOLD,10280,399,4100000,3,kuala-lumpur,sentul,3.1785862,101.6955056
5678,TAMAN YARL,23/5/2023,TERRACE HOUSE - CORNER LOT,FREEHOLD,4294,307,1320000,1,kuala-lumpur,old-klang-road,3.0814781,101.6516039
5679,TAMAN YARL,31/3/2023,SEMI-D,FREEHOLD,4951,531,2630000,2,kuala-lumpur,old-klang-road,3.0814781,101.6516039
5680,TAMAN YARL,17/3/2023,SEMI-D,FREEHOLD,3455,531,1835000,3,kuala-lumpur,old-klang-road,3.0814781,101.6516039
5681,TAMAN YARL,26/9/2022,SEMI-D,FREEHOLD,4628,486,2250000,2,kuala-lumpur,old-klang-road,3.0814781,101.6516039
5682,TAMAN YARL,23/9/2022,BUNGALOW,FREEHOLD,10748,261,2800000,1,kuala-lumpur,old-klang-road,3.0814781,101.6516039
5683,TAMAN YARL,19/9/2022,TERRACE HOUSE - CORNER LOT,FREEHOLD,4690,235,1100000,1,kuala-lumpur,old-klang-road,3.0814781,101.6516039
5684,TAMAN YARL,8/8/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,2400,271,650000,1,kuala-lumpur,old-klang-road,3.0814781,101.6516039
5685,TAMAN YARL,27/6/2022,SEMI-D,FREEHOLD,3584,495,1775000,2.5,kuala-lumpur,old-klang-road,3.0814781,101.6516039
5686,TAMAN SRI KEPONG BARU,13/4/2023,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,592,659,390000,2,kuala-lumpur,kepong,3.2140294,101.634842
5687,TAMAN SRI KEPONG BARU,24/3/2023,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,592,659,390000,2,kuala-lumpur,kepong,3.2140294,101.634842
5688,TAMAN SRI KEPONG BARU,8/2/2023,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,592,794,470000,3,kuala-lumpur,kepong,3.2140294,101.634842
5689,TAMAN SRI KEPONG BARU,20/1/2023,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,592,642,380000,2,kuala-lumpur,kepong,3.2140294,101.634842
5690,TAMAN SRI KEPONG BARU,4/1/2023,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,592,625,370000,2,kuala-lumpur,kepong,3.2140294,101.634842
5691,TAMAN SRI KEPONG BARU,20/12/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,592,574,340000,2,kuala-lumpur,kepong,3.2140294,101.634842
5692,TAMAN SRI KEPONG BARU,29/8/2022,TERRACE HOUSE - CORNER LOT,FREEHOLD,1109,514,570000,2,kuala-lumpur,kepong,3.2140294,101.634842
5693,TAMAN SRI KEPONG BARU,10/6/2022,TERRACE HOUSE - CORNER LOT,FREEHOLD,1130,513,580000,2,kuala-lumpur,kepong,3.2140294,101.634842
5694,TAMAN SRI KEPONG BARU,13/5/2022,TERRACE HOUSE - CORNER LOT,FREEHOLD,1109,436,483000,3,kuala-lumpur,kepong,3.2140294,101.634842
5695,TAMAN KOK LIAN,17/5/2023,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,700,476,333000,2,kuala-lumpur,jalan-kuching,3.1773,101.6793
5696,TAMAN KOK LIAN,2/5/2023,TERRACE HOUSE - INTERMEDIATE,LEASEHOLD,700,540,378000,2,kuala-lumpur,jalan-kuching,3.1773,101.6793
5697,TAMAN KOK LIAN,25/4/2023,TERRACE HOUSE - CORNER LOT,FREEHOLD,2131,228,485000,1,kuala-lumpur,jalan-kuching,3.1773,101.6793
5698,TAMAN KOK LIAN,30/3/2023,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1442,477,688000,1,kuala-lumpur,jalan-kuching,3.1773,101.6793
5699,TAMAN KOK LIAN,13/2/2023,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1442,347,500000,1,kuala-lumpur,jalan-kuching,3.1773,101.6793
5700,TAMAN KOK LIAN,19/1/2023,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1195,686,820000,2.5,kuala-lumpur,jalan-kuching,3.1773,101.6793
5701,TAMAN KOK LIAN,29/9/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1195,544,650000,2.5,kuala-lumpur,jalan-kuching,3.1773,101.6793
5702,TAMAN KOK LIAN,22/6/2022,TERRACE HOUSE - INTERMEDIATE,LEASEHOLD,700,500,350000,2,kuala-lumpur,jalan-kuching,3.1773,101.6793
5703,TAMAN BUKIT SEGAR,24/2/2023,SEMI-D,FREEHOLD,4833,486,2350000,2.5,kuala-lumpur,cheras,3.0991919,101.7374229
5704,TAMAN BUKIT SEGAR,2/12/2022,SEMI-D,FREEHOLD,4133,557,2300000,2.5,kuala-lumpur,cheras,3.0991919,101.7374229
5705,TAMAN BUKIT SEGAR,31/10/2022,SEMI-D,FREEHOLD,2799,643,1800000,2.5,kuala-lumpur,cheras,3.0991919,101.7374229
5706,TAMAN BUKIT SEGAR,25/10/2022,SEMI-D,FREEHOLD,2863,594,1700000,2.5,kuala-lumpur,cheras,3.0991919,101.7374229
5707,TAMAN BUKIT SEGAR,9/9/2022,SEMI-D,FREEHOLD,4489,524,2350000,2.5,kuala-lumpur,cheras,3.0991919,101.7374229
5708,TAMAN BUKIT SEGAR,30/6/2022,SEMI-D,FREEHOLD,4015,324,1300000,2.5,kuala-lumpur,cheras,3.0991919,101.7374229
5709,TAMAN BUKIT SEGAR,25/4/2022,BUNGALOW,FREEHOLD,7578,552,4180000,2.5,kuala-lumpur,cheras,3.0991919,101.7374229
5710,TAMAN BUKIT CHERAS,7/10/2022,TERRACE HOUSE - CORNER LOT,FREEHOLD,4101,122,500000,1,kuala-lumpur,cheras,3.0991919,101.7374229
5711,TAMAN BUKIT CHERAS,23/9/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1604,317,508000,1,kuala-lumpur,cheras,3.0991919,101.7374229
5712,TAMAN BUKIT CHERAS,19/8/2022,SEMI-D,FREEHOLD,2734,256,700000,2,kuala-lumpur,cheras,3.0991919,101.7374229
5713,TAMAN BUKIT CHERAS,12/8/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1604,337,540000,1,kuala-lumpur,cheras,3.0991919,101.7374229
5714,TAMAN BUKIT CHERAS,26/7/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1496,321,480000,1,kuala-lumpur,cheras,3.0991919,101.7374229
5715,TAMAN BUKIT CHERAS,29/6/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1496,505,755000,2,kuala-lumpur,cheras,3.0991919,101.7374229
5716,TAMAN BUKIT CHERAS,28/6/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1528,296,453000,1,kuala-lumpur,cheras,3.0991919,101.7374229
5717,TAMAN BUKIT CHERAS,10/6/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1496,535,800000,2,kuala-lumpur,cheras,3.0991919,101.7374229
5718,TAMAN BUKIT CHERAS,5/4/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1539,450,693000,2,kuala-lumpur,cheras,3.0991919,101.7374229
5719,TAMAN BUKIT CHERAS,30/3/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1496,368,550000,1,kuala-lumpur,cheras,3.0991919,101.7374229
5720,TAMAN BUKIT CHERAS,23/3/2022,TERRACE HOUSE - CORNER LOT,FREEHOLD,3627,358,1300000,3,kuala-lumpur,cheras,3.0991919,101.7374229
5721,TAMAN BUKIT CHERAS,9/3/2022,TOWN HOUSE,FREEHOLD,1927,379,730000,2,kuala-lumpur,cheras,3.0991919,101.7374229
5722,TAMAN BUKIT CHERAS,5/12/2021,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,2476,485,1200000,2,kuala-lumpur,cheras,3.0991919,101.7374229
5723,KAMPUNG CHERAS BARU,12/12/2022,BUNGALOW,LEASEHOLD,4510,168,756000,1.5,kuala-lumpur,cheras,3.0991919,101.7374229
5724,KAMPUNG CHERAS BARU,12/12/2022,BUNGALOW,LEASEHOLD,4026,146,588000,1,kuala-lumpur,cheras,3.0991919,101.7374229
5725,KAMPUNG CHERAS BARU,23/8/2022,BUNGALOW,LEASEHOLD,8084,130,1050000,1,kuala-lumpur,cheras,3.0991919,101.7374229
5726,KAMPUNG CHERAS BARU,18/8/2022,BUNGALOW,LEASEHOLD,3498,172,600000,1,kuala-lumpur,cheras,3.0991919,101.7374229
5727,KAMPUNG CHERAS BARU,26/7/2022,BUNGALOW,LEASEHOLD,3810,105,400000,1,kuala-lumpur,cheras,3.0991919,101.7374229
5728,KAMPUNG CHERAS BARU,13/6/2022,BUNGALOW,FREEHOLD,3014,138,415000,2,kuala-lumpur,cheras,3.0991919,101.7374229
5729,KAMPUNG CHERAS BARU,13/5/2022,BUNGALOW,LEASEHOLD,5340,122,650000,2,kuala-lumpur,cheras,3.0991919,101.7374229
5730,KAMPUNG CHERAS BARU,7/3/2022,BUNGALOW,LEASEHOLD,4004,162,650000,1,kuala-lumpur,cheras,3.0991919,101.7374229
5731,KAMPUNG CHERAS BARU,25/1/2022,BUNGALOW,LEASEHOLD,4133,145,600000,2,kuala-lumpur,cheras,3.0991919,101.7374229
5732,VILLA MAS TOWNHOUSE,5/5/2023,TOWN HOUSE,LEASEHOLD,1658,374,620000,2,kuala-lumpur,batu-caves,3.2377898,101.6813599
5733,VILLA MAS TOWNHOUSE,9/2/2023,TOWN HOUSE,LEASEHOLD,1667,402,670000,3,kuala-lumpur,batu-caves,3.2377898,101.6813599
5734,VILLA MAS TOWNHOUSE,22/11/2022,TOWN HOUSE,LEASEHOLD,1668,345,575000,2,kuala-lumpur,batu-caves,3.2377898,101.6813599
5735,VILLA MAS TOWNHOUSE,26/8/2022,TOWN HOUSE,LEASEHOLD,1668,390,650000,3,kuala-lumpur,batu-caves,3.2377898,101.6813599
5736,VILLA MAS TOWNHOUSE,5/8/2022,TOWN HOUSE,LEASEHOLD,1722,407,700000,3,kuala-lumpur,batu-caves,3.2377898,101.6813599
5737,VILLA MAS TOWNHOUSE,22/6/2022,TOWN HOUSE,FREEHOLD,1668,378,630000,2,kuala-lumpur,batu-caves,3.2377898,101.6813599
5738,TAMAN TASIK INDAH,10/1/2023,TERRACE HOUSE - INTERMEDIATE,LEASEHOLD,1765,799,1410000,3,kuala-lumpur,batu-caves,3.2377898,101.6813599
5739,TAMAN TASIK INDAH,4/10/2022,TERRACE HOUSE - INTERMEDIATE,LEASEHOLD,1765,708,1250000,3,kuala-lumpur,batu-caves,3.2377898,101.6813599
5740,TAMAN TASIK INDAH,10/8/2022,TERRACE HOUSE - INTERMEDIATE,LEASEHOLD,1765,708,1250000,3,kuala-lumpur,batu-caves,3.2377898,101.6813599
5741,TAMAN TASIK INDAH,20/7/2022,TERRACE HOUSE - INTERMEDIATE,LEASEHOLD,1765,765,1350000,3,kuala-lumpur,batu-caves,3.2377898,101.6813599
5742,TAMAN TASIK INDAH,19/7/2022,TERRACE HOUSE - END LOT,LEASEHOLD,1765,623,1100000,3,kuala-lumpur,batu-caves,3.2377898,101.6813599
5743,TAMAN TASIK INDAH,12/4/2022,TERRACE HOUSE - INTERMEDIATE,LEASEHOLD,1765,567,1000000,3,kuala-lumpur,batu-caves,3.2377898,101.6813599
5744,TAMAN TASIK INDAH,28/2/2022,TERRACE HOUSE - END LOT,LEASEHOLD,1765,567,1000000,3,kuala-lumpur,batu-caves,3.2377898,101.6813599
5745,TAMAN ROWTHER,14/3/2023,SEMI-D,FREEHOLD,3197,500,1600000,2.5,kuala-lumpur,batu-caves,3.2377898,101.6813599
5746,TAMAN ROWTHER,21/12/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1496,468,700000,2,kuala-lumpur,batu-caves,3.2377898,101.6813599
5747,TAMAN ROWTHER,19/9/2022,TERRACE HOUSE - END LOT,FREEHOLD,1399,393,550000,2,kuala-lumpur,batu-caves,3.2377898,101.6813599
5748,TAMAN ROWTHER,29/8/2022,SEMI-D,FREEHOLD,3197,563,1800000,2.5,kuala-lumpur,batu-caves,3.2377898,101.6813599
5749,TAMAN ROWTHER,6/7/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1399,572,800000,2,kuala-lumpur,batu-caves,3.2377898,101.6813599
5750,TAMAN ROWTHER,8/4/2022,TERRACE HOUSE - CORNER LOT,FREEHOLD,3261,337,1100000,2,kuala-lumpur,batu-caves,3.2377898,101.6813599
5751,TAMAN SRI BINTANG,20/4/2023,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,2594,636,1650000,2,kuala-lumpur,segambut,3.1864418,101.6641964
5752,TAMAN SRI BINTANG,16/3/2023,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1647,714,1176000,2,kuala-lumpur,segambut,3.1864418,101.6641964
5753,TAMAN SRI BINTANG,31/1/2023,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,883,827,730000,2,kuala-lumpur,segambut,3.1864418,101.6641964
5754,TAMAN SRI BINTANG,28/9/2022,TERRACE HOUSE - CORNER LOT,LEASEHOLD,2185,426,930000,3,kuala-lumpur,segambut,3.1864418,101.6641964
5755,TAMAN SRI BINTANG,8/8/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1410,731,1030000,2,kuala-lumpur,segambut,3.1864418,101.6641964
5756,TAMAN SRI BINTANG,27/7/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1755,456,800000,2,kuala-lumpur,segambut,3.1864418,101.6641964
5757,TAMAN SRI BINTANG,2/6/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1647,759,1250000,2,kuala-lumpur,segambut,3.1864418,101.6641964
5758,KEPONG BARU,6/6/2023,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1539,331,510000,1,kuala-lumpur,segambut,3.1864418,101.6641964
5759,KEPONG BARU,22/8/2022,TERRACE HOUSE - INTERMEDIATE,FREEHOLD,1539,422,650000,1,kuala-lumpur,segambut,3.1864418,101.6641964
